"SubmissionID","marking.sec","Text","Drawing","Recording","project","course","sem","report","marking.min"
1835,646,55,23,23,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",10.77
1836,1477,66,32,3,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",24.62
1837,880,11,11,79,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",14.67
1838,1133,55,10,35,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",18.88
1839,647,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",10.78
1840,683,83,11,6,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",11.38
1841,1338,54,23,23,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",22.3
1842,719,23,8,69,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",11.98
1924,962,29,0,71,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",16.03
1844,467,90,0,10,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",7.78
1845,1120,63,37,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",18.67
1846,592,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",9.87
1847,555,75,8,17,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",9.25
1849,397,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",6.62
1850,675,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",11.25
1946,953,33,0,67,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",15.88
1852,1246,78,0,22,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",20.77
1933,1017,94,0,6,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",16.95
1854,1021,45,0,55,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",17.02
1855,764,13,20,67,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",12.73
1856,1307,70,30,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",21.78
1857,935,53,29,18,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",15.58
1858,627,67,10,24,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",10.45
1859,645,36,0,64,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",10.75
1860,438,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",7.3
1861,442,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",7.37
1862,681,46,0,54,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",11.35
1863,905,82,5,14,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",15.08
1864,701,22,0,78,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",11.68
1865,2662,44,38,19,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",44.37
1931,1338,63,0,38,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",22.3
1867,591,80,0,20,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",9.85
1868,190,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",3.17
1869,1259,54,23,23,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",20.98
1870,2672,29,54,17,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",44.53
1871,979,8,17,75,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",16.32
1872,1151,50,0,50,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",19.18
1873,763,38,23,38,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",12.72
1874,540,50,0,50,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",9
1875,711,92,8,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",11.85
1876,1639,50,21,29,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",27.32
1878,510,60,10,30,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",8.5
1879,1045,29,29,41,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",17.42
1880,740,17,17,67,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",12.33
1881,646,72,28,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",10.77
1882,660,88,6,6,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",11
1883,1126,50,25,25,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",18.77
1884,1637,21,14,64,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",27.28
1885,439,25,0,75,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",7.32
1886,970,60,20,20,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",16.17
1887,475,83,8,8,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",7.92
1888,685,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",11.42
1889,1124,86,7,7,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",18.73
1890,877,81,19,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",14.62
1891,607,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",10.12
1892,1247,63,32,5,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",20.78
1893,689,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",11.48
1894,552,70,10,20,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",9.2
1930,1327,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",22.12
1896,842,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",14.03
1897,971,72,14,14,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",16.18
1898,490,71,29,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",8.17
1899,429,83,16,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",7.15
1901,400,92,0,8,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",6.67
1940,1006,62,0,38,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",16.77
1903,1606,45,18,36,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",26.77
1904,1011,96,4,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",16.85
1905,635,56,6,39,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",10.58
1906,404,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",6.73
1907,1037,39,11,50,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",17.28
1908,888,14,0,86,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",14.8
1909,637,29,0,71,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",10.62
1910,220,89,11,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",3.67
1912,511,82,18,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",8.52
1913,572,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",9.53
1914,5164,18,66,16,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",86.07
1915,1218,87,13,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",20.3
1916,1013,63,13,25,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",16.88
1917,734,94,0,6,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",12.23
1918,691,13,13,75,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",11.52
1919,1220,22,44,34,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",20.33
1921,392,86,7,7,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",6.53
1922,944,64,29,7,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",15.73
1948,2405,65,23,12,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",40.08
2040,2368,64,28,7,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",39.47
1950,1089,61,25,14,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",18.15
1951,1003,10,0,90,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",16.72
1952,993,76,24,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",16.55
1953,2377,7,48,44,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",39.62
1954,725,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",12.08
1955,858,17,8,75,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",14.3
1956,988,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",16.47
1958,894,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",14.9
1959,888,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",14.8
1961,596,21,56,24,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",9.93
1962,571,47,12,41,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",9.52
1963,422,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",7.03
1964,1171,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",19.52
2038,1336,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",22.27
1966,702,79,0,21,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",11.7
1967,1775,19,0,81,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",29.58
2042,746,70,7,22,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",12.43
1969,1720,25,62,13,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",28.67
1970,397,38,6,56,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",6.62
2037,2409,72,6,21,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",40.15
1972,880,77,23,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",14.67
1973,741,14,7,79,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",12.35
1974,950,73,27,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",15.83
1975,718,60,0,40,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",11.97
1976,946,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",15.77
1977,1231,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",20.52
1978,871,50,6,44,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",14.52
2182,599,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",9.98
1980,1919,29,0,71,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",31.98
1981,1620,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",27
1982,471,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",7.85
1983,501,58,26,16,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",8.35
1984,1016,63,23,15,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",16.93
1985,473,88,0,13,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",7.88
1986,1294,89,6,6,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",21.57
1987,1011,56,13,31,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",16.85
1988,603,70,13,17,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",10.05
1989,432,93,0,7,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",7.2
1990,1047,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",17.45
1991,432,53,6,41,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",7.2
1994,1088,60,0,40,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",18.13
1995,343,58,0,42,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",5.72
1996,388,46,8,46,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",6.47
1997,1032,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",17.2
1998,651,87,13,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",10.85
1999,2958,24,61,15,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",49.3
2000,375,43,7,50,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",6.25
2001,949,7,0,93,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",15.82
2002,489,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",8.15
2003,263,71,0,29,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",4.38
2004,520,100,0,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",8.67
2005,1134,11,11,78,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",18.9
2007,717,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",11.95
2008,565,95,5,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",9.42
2009,1031,63,6,31,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",17.18
2010,781,100,0,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",13.02
2039,464,75,5,20,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",7.73
2013,998,71,14,14,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",16.63
2014,2729,33,51,16,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",45.48
2015,1421,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",23.68
2016,2037,29,56,16,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",33.95
2017,2930,28,59,14,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",48.83
2019,560,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",9.33
2020,799,57,0,43,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",13.32
2021,816,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",13.6
2035,6150,43,32,25,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",102.5
2023,855,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",14.25
2024,345,38,0,62,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",5.75
2025,484,91,9,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",8.07
2026,1800,67,7,27,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",30
2027,503,85,0,15,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",8.38
2028,1045,88,6,6,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",17.42
2029,1306,8,0,92,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",21.77
2030,843,88,6,6,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",14.05
2032,957,82,0,18,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",15.95
2033,2136,17,35,48,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",35.6
2034,611,21,14,64,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",10.18
2043,2116,43,35,21,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",35.27
2044,702,75,25,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",11.7
2046,983,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",16.38
2047,796,76,5,19,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",13.27
2050,1001,64,21,14,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",16.68
2051,656,86,14,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",10.93
2322,226,90,0,10,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",3.77
2053,740,69,15,15,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",12.33
2054,469,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",7.82
2055,659,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",10.98
2056,976,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",16.27
2058,2050,69,16,15,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",34.17
2059,1663,6,36,58,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",27.72
2060,1371,13,40,47,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",22.85
2061,734,100,0,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",12.23
2179,990,88,13,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",16.5
2063,616,73,9,18,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",10.27
2064,617,70,10,20,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",10.28
2065,560,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",9.33
2066,2217,58,29,13,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",36.95
2067,1716,15,23,62,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",28.6
2068,2105,13,19,69,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",35.08
2069,940,55,21,24,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",15.67
2070,1190,8,15,77,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",19.83
2071,389,68,14,18,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",6.48
2072,683,40,0,60,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",11.38
2073,1075,38,23,38,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",17.92
2074,1306,50,16,33,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",21.77
2075,378,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",6.3
2076,435,46,0,54,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",7.25
2077,538,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",8.97
2080,474,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",7.9
2082,528,83,17,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",8.8
2083,460,68,16,16,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",7.67
2084,1721,13,13,75,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",28.68
2085,1444,56,25,19,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",24.07
2087,485,11,11,78,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",8.08
2088,934,80,20,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",15.57
2089,396,93,0,7,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",6.6
2090,1788,56,28,16,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",29.8
2091,336,75,25,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",5.6
2092,540,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",9
2093,1026,54,23,23,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",17.1
2094,446,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",7.43
2095,453,93,7,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",7.55
2096,979,61,21,17,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",16.32
2097,821,73,27,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",13.68
2098,814,38,0,62,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",13.57
2099,480,11,11,78,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",8
2100,552,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",9.2
2101,784,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",13.07
2102,786,77,15,8,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",13.1
2103,724,100,0,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",12.07
2183,1119,13,13,73,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",18.65
2105,295,68,12,20,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",4.92
2106,438,93,0,7,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",7.3
2107,663,100,0,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",11.05
2109,772,78,0,22,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",12.87
2110,334,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",5.57
2175,799,25,0,75,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",13.32
2112,2178,48,34,17,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",36.3
2113,354,22,0,78,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",5.9
2114,387,55,9,36,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",6.45
2115,428,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",7.13
2116,331,40,10,50,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",5.52
2117,312,50,0,50,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",5.2
2118,1371,55,18,27,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",22.85
2119,1392,0,7,93,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",23.2
2120,972,67,17,17,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",16.2
2121,327,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",5.45
2122,485,95,5,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",8.08
2123,1480,71,5,24,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",24.67
2124,602,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",10.03
2126,442,79,21,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",7.37
2184,598,90,0,10,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",9.97
2128,1087,44,38,19,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",18.12
2129,357,77,15,8,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",5.95
2130,842,76,24,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",14.03
2131,588,75,25,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",9.8
2132,706,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",11.77
2133,1114,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",18.57
2134,1234,77,8,15,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",20.57
2135,1095,78,9,13,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",18.25
2136,952,68,12,20,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",15.87
2137,1019,6,12,83,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",16.98
2138,745,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",12.42
2139,727,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",12.12
2140,1390,71,0,29,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",23.17
2141,574,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",9.57
2142,439,16,32,52,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",7.32
2143,885,6,36,59,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",14.75
2144,1054,71,14,14,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",17.57
2145,532,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",8.87
2146,1159,63,0,37,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",19.32
2147,503,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",8.38
2176,702,20,0,80,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",11.7
2149,660,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",11
2151,1564,54,23,23,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",26.07
2152,878,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",14.63
2154,441,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",7.35
2155,878,30,10,60,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",14.63
2156,533,68,16,16,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",8.88
2158,982,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",16.37
2159,527,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",8.78
2160,1437,52,22,26,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",23.95
2161,1209,65,0,35,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",20.15
2162,1047,46,23,31,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",17.45
2163,395,100,0,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",6.58
2164,1100,67,4,29,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",18.33
2165,865,50,22,28,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",14.42
2167,721,75,8,17,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",12.02
2168,624,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",10.4
2169,555,82,9,9,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",9.25
2170,460,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",7.67
2171,510,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",8.5
2172,805,71,14,14,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",13.42
2173,782,18,9,73,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",13.03
2186,745,73,9,18,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",12.42
2187,429,90,10,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",7.15
2188,351,33,0,67,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",5.85
2189,775,80,10,10,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",12.92
2190,252,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",4.2
2191,123,67,20,13,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",2.05
2193,739,93,0,7,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",12.32
2195,582,70,17,13,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",9.7
2196,393,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",6.55
2197,352,0,0,100,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0",5.87
